Year;Country;Region_Code;Region_Name;Level;Indicator;Value;Data_Type;Notes
2024;HR;HR036;Istarska zupanija;3;KIS Value;62,26;Actual;
2024;HR;HR037;Dubrovacko-neretvanska zupanija;3;KIS Value;37,34;Actual;
2024;HR;HR050;Grad Zagreb;3;KIS Value;373,56;Actual;
2024;HR;HR061;Me?imurska županija;3;KIS Value;24,62;Actual;
2024;HR;HR062;Varaždinska županija;3;KIS Value;42,72;Actual;
2024;HR;HR063;Koprivni?ko-križeva?ka županija;3;KIS Value;23,28;Actual;
2024;HR;HR064;Krapinsko-zagorska županija;3;KIS Value;33,42;Actual;
2024;HR;HR065;Zagreba?ka županija;3;KIS Value;98,32;Actual;
2024;MK;MK001;Vardarski;3;KIS Value;25,18;Actual;
2024;MK;MK002;Istocen;3;KIS Value;30,82;Actual;
2024;MK;MK003;Jugozapaden;3;KIS Value;39,84;Actual;
2024;MK;MK004;Jugoistocen;3;KIS Value;25,78;Actual;
2024;MK;MK005;Pelagoniski;3;KIS Value;43,56;Actual;
2024;MK;MK006;Poloski;3;KIS Value;51,28;Actual;
2024;MK;MK007;Severoistocen;3;KIS Value;28,26;Actual;
2024;MK;MK008;Skopski;3;KIS Value;238,16;Actual;
2024;RS;RS110;?????????? ??????;3;KIS Value;1009,7;Actual;
2024;RS;RS121;???????????? ??????;3;KIS Value;22,9;Actual;
2024;RS;RS122;????????????? ??????;3;KIS Value;44,52;Actual;
2024;RS;RS123;?????????? ??????;3;KIS Value;185,32;Actual;
2024;RS;RS124;??????????????? ??????;3;KIS Value;16,68;Actual;
2024;RS;RS125;???????????? ??????;3;KIS Value;28,66;Actual;
2024;RS;RS126;?????????????? ??????;3;KIS Value;24,48;Actual;
2024;RS;RS127;??????? ??????;3;KIS Value;36,94;Actual;
2024;RS;RS211;??????????? ??????;3;KIS Value;34,84;Actual;
2024;RS;RS212;?????????? ??????;3;KIS Value;20,46;Actual;
2024;RS;RS213;????????? ??????;3;KIS Value;31,9;Actual;
2024;RS;RS214;????????? ??????;3;KIS Value;29,1;Actual;
2024;RS;RS215;?????????? ??????;3;KIS Value;27,78;Actual;
2024;RS;RS216;???????? ??????;3;KIS Value;27,84;Actual;
2024;RS;RS217;????? ??????;3;KIS Value;40,38;Actual;
2024;RS;RS218;?????????? ??????;3;KIS Value;51,18;Actual;
2024;RS;RS221;?????? ??????;3;KIS Value;14,86;Actual;
2024;RS;RS222;??????????? ??????;3;KIS Value;26,3;Actual;
2024;RS;RS223;?????????? ??????;3;KIS Value;14,88;Actual;
2024;RS;RS224;?????????? ??????;3;KIS Value;25,6;Actual;
2024;RS;RS225;???????? ??????;3;KIS Value;73,54;Actual;
2024;RS;RS226;???????? ??????;3;KIS Value;11,64;Actual;
2024;RS;RS227;?????????? ??????;3;KIS Value;22,06;Actual;
2024;RS;RS228;??????? ??????;3;KIS Value;24,12;Actual;
2024;RS;RS229;???????? ??????;3;KIS Value;10,64;Actual;
2024;RS;RSZZZ;Extra regio (RS);3;KIS Value;0,51;Actual;
2024;SI;SI031;Pomurska;3;KIS Value;28,56;Actual;
2024;SI;SI032;Podravska;3;KIS Value;117,72;Actual;
2024;SI;SI033;Koroska;3;KIS Value;17,32;Actual;
2024;SI;SI034;Savinjska;3;KIS Value;70,34;Actual;
2024;SI;SI035;Zasavska;3;KIS Value;12,38;Actual;
2024;SI;SI036;Posavska;3;KIS Value;18,56;Actual;
2024;SI;SI037;Jugovzhodna Slovenija;3;KIS Value;39;Actual;
2024;SI;SI038;Primorsko-notranjska;3;KIS Value;13,1;Actual;
2024;SI;SI041;Osrednjeslovenska;3;KIS Value;387,64;Actual;
2024;SI;SI042;Gorenjska;3;KIS Value;54,22;Actual;
2024;SI;SI043;Goriska;3;KIS Value;35,18;Actual;
2024;SI;SI044;Obalno-kraska;3;KIS Value;42,62;Actual;
2000;Montenegro;ME00;Montenegro;0;Knowledge-Intensive Services (% of total employment);27,5;Backcast_estimate;Backcast: MONSTAT LFS + ILO registers + peer calibration (Serbia/BiH structural)
2000;Kosovo;XK00;Kosovo;0;Knowledge-Intensive Services (% of total employment);17,5;Backcast_estimate;"UNMIK-period backcast: public admin/education dominant KIS; low formal employment base; post-war reconstruction; UNMIK administration"
2001;Montenegro;ME00;Montenegro;0;Knowledge-Intensive Services (% of total employment);27,8;Backcast_estimate;Backcast: MONSTAT LFS + ILO registers + peer calibration (Serbia/BiH structural)
2001;Kosovo;XK00;Kosovo;0;Knowledge-Intensive Services (% of total employment);17,8;Backcast_estimate;"UNMIK-period backcast: public admin/education dominant KIS; low formal employment base"
2002;Montenegro;ME00;Montenegro;0;Knowledge-Intensive Services (% of total employment);28;Backcast_estimate;Backcast: MONSTAT LFS + ILO registers + peer calibration (Serbia/BiH structural)
2002;Kosovo;XK00;Kosovo;0;Knowledge-Intensive Services (% of total employment);18;Backcast_estimate;"UNMIK-period backcast: public admin/education dominant KIS; low formal employment base"
2003;Montenegro;ME00;Montenegro;0;Knowledge-Intensive Services (% of total employment);28,2;Backcast_estimate;Backcast: MONSTAT LFS + ILO registers + peer calibration (Serbia/BiH structural)
2003;Kosovo;XK00;Kosovo;0;Knowledge-Intensive Services (% of total employment);18,2;Backcast_estimate;"UNMIK-period backcast: public admin/education dominant KIS; low formal employment base"
2004;Montenegro;ME00;Montenegro;0;Knowledge-Intensive Services (% of total employment);28,5;Backcast_estimate;Backcast: MONSTAT LFS + ILO registers + peer calibration (Serbia/BiH structural)
2004;Kosovo;XK00;Kosovo;0;Knowledge-Intensive Services (% of total employment);18,5;Backcast_estimate;"UNMIK-period backcast: public admin/education dominant KIS; low formal employment base"
2005;Montenegro;ME00;Montenegro;0;Knowledge-Intensive Services (% of total employment);29;Backcast_estimate;Backcast: MONSTAT LFS + ILO registers + peer calibration (Serbia/BiH structural)
2005;Kosovo;XK00;Kosovo;0;Knowledge-Intensive Services (% of total employment);18,8;Backcast_estimate;"UNMIK-period backcast: public admin/education dominant KIS; low formal employment base"
2006;Montenegro;ME00;Montenegro;0;Knowledge-Intensive Services (% of total employment);29,5;Backcast_estimate;"Backcast: MONSTAT LFS + ILO registers + peer calibration (Serbia/BiH structural); independence June 2006 — public sector reorganisation"
2006;Kosovo;XK00;Kosovo;0;Knowledge-Intensive Services (% of total employment);19;Backcast_estimate;"UNMIK-period backcast: public admin/education dominant KIS; low formal employment base"
2007;Montenegro;ME00;Montenegro;0;Knowledge-Intensive Services (% of total employment);30;Backcast_estimate;Backcast: MONSTAT LFS + ILO registers + peer calibration (Serbia/BiH structural)
2007;Kosovo;XK00;Kosovo;0;Knowledge-Intensive Services (% of total employment);19,5;Backcast_estimate;"UNMIK-period backcast: public admin/education dominant KIS; low formal employment base"
2008;Montenegro;ME00;Montenegro;0;Knowledge-Intensive Services (% of total employment);30,5;Observed_approx;"Eurostat htec_emp_nat2 approximation; Montenegro single NUTS 2 = national"
2008;Kosovo;XK00;Kosovo;0;Knowledge-Intensive Services (% of total employment);20,5;Backcast_estimate;"World Bank/UNDP structural estimates; Kosovo independence Feb 2008; declaration of independence Feb 2008"
2009;Montenegro;ME00;Montenegro;0;Knowledge-Intensive Services (% of total employment);30;Observed_approx;"Eurostat htec_emp_nat2 approximation; Montenegro single NUTS 2 = national; GFC impact"
2009;Kosovo;XK00;Kosovo;0;Knowledge-Intensive Services (% of total employment);20,8;Backcast_estimate;"World Bank/UNDP structural estimates; Kosovo independence Feb 2008"
2010;Montenegro;ME00;Montenegro;0;Knowledge-Intensive Services (% of total employment);29,8;Observed_approx;"Eurostat htec_emp_nat2 approximation; Montenegro single NUTS 2 = national"
2010;Kosovo;XK00;Kosovo;0;Knowledge-Intensive Services (% of total employment);21;Backcast_estimate;"World Bank/UNDP structural estimates; Kosovo independence Feb 2008"
2011;Montenegro;ME00;Montenegro;0;Knowledge-Intensive Services (% of total employment);30,2;Observed_approx;"Eurostat htec_emp_nat2 approximation; Montenegro single NUTS 2 = national"
2011;Kosovo;XK00;Kosovo;0;Knowledge-Intensive Services (% of total employment);21,3;Backcast_estimate;"World Bank/UNDP structural estimates; Kosovo independence Feb 2008"
2012;Montenegro;ME00;Montenegro;0;Knowledge-Intensive Services (% of total employment);30,8;Observed_approx;"Eurostat htec_emp_nat2 approximation; Montenegro single NUTS 2 = national"
2012;Kosovo;XK00;Kosovo;0;Knowledge-Intensive Services (% of total employment);21,5;KAS_approx;"Kosovo Agency of Statistics LFS; estimated KIS decomposition from NACE sectors"
2013;Montenegro;ME00;Montenegro;0;Knowledge-Intensive Services (% of total employment);30,5;Observed_approx;"Eurostat htec_emp_nat2 approximation; Montenegro single NUTS 2 = national; start of documented KIS hi-tech plateau (Eurostat AAGR -0.6%)"
2013;Kosovo;XK00;Kosovo;0;Knowledge-Intensive Services (% of total employment);21,8;KAS_approx;"Kosovo Agency of Statistics LFS; estimated KIS decomposition from NACE sectors"
2014;Montenegro;ME00;Montenegro;0;Knowledge-Intensive Services (% of total employment);30,3;Observed_approx;"Eurostat htec_emp_nat2 approximation; Montenegro single NUTS 2 = national"
2014;Kosovo;XK00;Kosovo;0;Knowledge-Intensive Services (% of total employment);22;KAS_approx;"Kosovo Agency of Statistics LFS; estimated KIS decomposition from NACE sectors"
2015;Montenegro;ME00;Montenegro;0;Knowledge-Intensive Services (% of total employment);30,1;Observed_approx;"Eurostat htec_emp_nat2 approximation; Montenegro single NUTS 2 = national"
2015;Kosovo;XK00;Kosovo;0;Knowledge-Intensive Services (% of total employment);22,3;KAS_approx;"Kosovo Agency of Statistics LFS; estimated KIS decomposition from NACE sectors"
2016;Montenegro;ME00;Montenegro;0;Knowledge-Intensive Services (% of total employment);30;Observed_approx;"Eurostat htec_emp_nat2 approximation; Montenegro single NUTS 2 = national"
2016;Kosovo;XK00;Kosovo;0;Knowledge-Intensive Services (% of total employment);22,5;KAS_approx;"Kosovo Agency of Statistics LFS; estimated KIS decomposition from NACE sectors"
2017;Montenegro;ME00;Montenegro;0;Knowledge-Intensive Services (% of total employment);30,5;Observed_approx;"Eurostat htec_emp_nat2 approximation; Montenegro single NUTS 2 = national"
2017;Kosovo;XK00;Kosovo;0;Knowledge-Intensive Services (% of total employment);22,8;KAS_approx;"Kosovo Agency of Statistics LFS; estimated KIS decomposition from NACE sectors"
2018;Montenegro;ME00;Montenegro;0;Knowledge-Intensive Services (% of total employment);31,2;Observed_approx;"Eurostat htec_emp_nat2 approximation; Montenegro single NUTS 2 = national"
2018;Kosovo;XK00;Kosovo;0;Knowledge-Intensive Services (% of total employment);23;KAS_approx;"Kosovo Agency of Statistics LFS; estimated KIS decomposition from NACE sectors"
2019;Montenegro;ME00;Montenegro;0;Knowledge-Intensive Services (% of total employment);32;Observed_approx;"Eurostat htec_emp_nat2 approximation; Montenegro single NUTS 2 = national"
2019;Kosovo;XK00;Kosovo;0;Knowledge-Intensive Services (% of total employment);23,5;KAS_approx;"Kosovo Agency of Statistics LFS; estimated KIS decomposition from NACE sectors; EU visa liberalisation; diaspora-linked ICT/services growth"
2020;Montenegro;ME00;Montenegro;0;Knowledge-Intensive Services (% of total employment);32,8;Observed_approx;"Eurostat htec_emp_nat2 approximation; Montenegro single NUTS 2 = national; COVID tourism collapse ? KIS share mechanically rose"
2020;Kosovo;XK00;Kosovo;0;Knowledge-Intensive Services (% of total employment);24;KAS_approx;"Kosovo Agency of Statistics LFS; estimated KIS decomposition from NACE sectors; COVID impact limited (low formal tourism base vs Montenegro)"
2021;Montenegro;ME00;Montenegro;0;Knowledge-Intensive Services (% of total employment);33,5;Observed_approx;"Eurostat htec_emp_nat2 approximation; Montenegro single NUTS 2 = national"
2021;Kosovo;XK00;Kosovo;0;Knowledge-Intensive Services (% of total employment);24,8;KAS_approx;"Kosovo Agency of Statistics LFS; estimated KIS decomposition from NACE sectors"
2022;Montenegro;ME00;Montenegro;0;Knowledge-Intensive Services (% of total employment);34,5;Observed_approx;"Eurostat htec_emp_nat2 approximation; Montenegro single NUTS 2 = national"
2022;Kosovo;XK00;Kosovo;0;Knowledge-Intensive Services (% of total employment);25,5;KAS_approx;"Kosovo Agency of Statistics LFS; estimated KIS decomposition from NACE sectors"
2008;Bosnia & Herzegovina;;Bosnia & Herzegovina;;KIS % Employment;;Approx.;Eurostat LFS htec_emp_nat2
2008;Federation of BiH;;Federation of BiH;;KIS % Employment;;Estimated;Structural adj.: +2-3pp (Sarajevo KIS hub)
2008;Republika Srpska;;Republika Srpska;;KIS % Employment;;Estimated;Structural adj.: -1 to -2pp (industrial base)
2008;Br?ko District;;Br?ko District;;KIS % Employment;;Estimated;Structural adj.: ?national
2009;Bosnia & Herzegovina;;Bosnia & Herzegovina;;KIS % Employment;;Approx.;Eurostat LFS htec_emp_nat2
2009;Federation of BiH;;Federation of BiH;;KIS % Employment;;Estimated;Structural adj.: +2-3pp (Sarajevo KIS hub)
2009;Republika Srpska;;Republika Srpska;;KIS % Employment;;Estimated;Structural adj.: -1 to -2pp (industrial base)
2009;Br?ko District;;Br?ko District;;KIS % Employment;;Estimated;Structural adj.: ?national
2010;Bosnia & Herzegovina;;Bosnia & Herzegovina;;KIS % Employment;;Approx.;Eurostat LFS htec_emp_nat2
2010;Federation of BiH;;Federation of BiH;;KIS % Employment;;Estimated;Structural adj.: +2-3pp (Sarajevo KIS hub)
2010;Republika Srpska;;Republika Srpska;;KIS % Employment;;Estimated;Structural adj.: -1 to -2pp (industrial base)
2010;Br?ko District;;Br?ko District;;KIS % Employment;;Estimated;Structural adj.: ?national
2011;Bosnia & Herzegovina;;Bosnia & Herzegovina;;KIS % Employment;;Approx.;Eurostat LFS htec_emp_nat2
2011;Federation of BiH;;Federation of BiH;;KIS % Employment;;Estimated;Structural adj.: +2-3pp (Sarajevo KIS hub)
2011;Republika Srpska;;Republika Srpska;;KIS % Employment;;Estimated;Structural adj.: -1 to -2pp (industrial base)
2011;Br?ko District;;Br?ko District;;KIS % Employment;;Estimated;Structural adj.: ?national
2012;Bosnia & Herzegovina;;Bosnia & Herzegovina;;KIS % Employment;;Approx.;Eurostat LFS htec_emp_nat2
2012;Federation of BiH;;Federation of BiH;;KIS % Employment;;Estimated;Structural adj.: +2-3pp (Sarajevo KIS hub)
2012;Republika Srpska;;Republika Srpska;;KIS % Employment;;Estimated;Structural adj.: -1 to -2pp (industrial base)
2012;Br?ko District;;Br?ko District;;KIS % Employment;;Estimated;Structural adj.: ?national
2013;Bosnia & Herzegovina;;Bosnia & Herzegovina;;KIS % Employment;;Approx.;Eurostat LFS htec_emp_nat2
2013;Federation of BiH;;Federation of BiH;;KIS % Employment;;Estimated;Structural adj.: +2-3pp (Sarajevo KIS hub)
2013;Republika Srpska;;Republika Srpska;;KIS % Employment;;Estimated;Structural adj.: -1 to -2pp (industrial base)
2013;Br?ko District;;Br?ko District;;KIS % Employment;;Estimated;Structural adj.: ?national
2014;Bosnia & Herzegovina;;Bosnia & Herzegovina;;KIS % Employment;;Approx.;Eurostat LFS htec_emp_nat2
2014;Federation of BiH;;Federation of BiH;;KIS % Employment;;Estimated;Structural adj.: +2-3pp (Sarajevo KIS hub)
2014;Republika Srpska;;Republika Srpska;;KIS % Employment;;Estimated;Structural adj.: -1 to -2pp (industrial base)
2014;Br?ko District;;Br?ko District;;KIS % Employment;;Estimated;Structural adj.: ?national
2015;Bosnia & Herzegovina;;Bosnia & Herzegovina;;KIS % Employment;;Approx.;Eurostat LFS htec_emp_nat2
2015;Federation of BiH;;Federation of BiH;;KIS % Employment;;Estimated;Structural adj.: +2-3pp (Sarajevo KIS hub)
2015;Republika Srpska;;Republika Srpska;;KIS % Employment;;Estimated;Structural adj.: -1 to -2pp (industrial base)
2015;Br?ko District;;Br?ko District;;KIS % Employment;;Estimated;Structural adj.: ?national
2016;Bosnia & Herzegovina;;Bosnia & Herzegovina;;KIS % Employment;;Approx.;Eurostat LFS htec_emp_nat2
2016;Federation of BiH;;Federation of BiH;;KIS % Employment;;Estimated;Structural adj.: +2-3pp (Sarajevo KIS hub)
2016;Republika Srpska;;Republika Srpska;;KIS % Employment;;Estimated;Structural adj.: -1 to -2pp (industrial base)
2016;Br?ko District;;Br?ko District;;KIS % Employment;;Estimated;Structural adj.: ?national
2017;Bosnia & Herzegovina;;Bosnia & Herzegovina;;KIS % Employment;;Approx.;Eurostat LFS htec_emp_nat2
2017;Federation of BiH;;Federation of BiH;;KIS % Employment;;Estimated;Structural adj.: +2-3pp (Sarajevo KIS hub)
2017;Republika Srpska;;Republika Srpska;;KIS % Employment;;Estimated;Structural adj.: -1 to -2pp (industrial base)
2017;Br?ko District;;Br?ko District;;KIS % Employment;;Estimated;Structural adj.: ?national
2018;Bosnia & Herzegovina;;Bosnia & Herzegovina;;KIS % Employment;;Approx.;Eurostat LFS htec_emp_nat2
2018;Federation of BiH;;Federation of BiH;;KIS % Employment;;Estimated;Structural adj.: +2-3pp (Sarajevo KIS hub)
2018;Republika Srpska;;Republika Srpska;;KIS % Employment;;Estimated;Structural adj.: -1 to -2pp (industrial base)
2018;Br?ko District;;Br?ko District;;KIS % Employment;;Estimated;Structural adj.: ?national
2019;Bosnia & Herzegovina;;Bosnia & Herzegovina;;KIS % Employment;;Approx.;Eurostat LFS htec_emp_nat2
2019;Federation of BiH;;Federation of BiH;;KIS % Employment;;Estimated;Structural adj.: +2-3pp (Sarajevo KIS hub)
2019;Republika Srpska;;Republika Srpska;;KIS % Employment;;Estimated;Structural adj.: -1 to -2pp (industrial base)
2019;Br?ko District;;Br?ko District;;KIS % Employment;;Estimated;Structural adj.: ?national
2020;Bosnia & Herzegovina;;Bosnia & Herzegovina;;KIS % Employment;;Approx.;Eurostat LFS htec_emp_nat2
2020;Federation of BiH;;Federation of BiH;;KIS % Employment;;Estimated;Structural adj.: +2-3pp (Sarajevo KIS hub)
2020;Republika Srpska;;Republika Srpska;;KIS % Employment;;Estimated;Structural adj.: -1 to -2pp (industrial base)
2020;Br?ko District;;Br?ko District;;KIS % Employment;;Estimated;Structural adj.: ?national
2021;Bosnia & Herzegovina;;Bosnia & Herzegovina;;KIS % Employment;;Approx.;Eurostat LFS htec_emp_nat2
2021;Federation of BiH;;Federation of BiH;;KIS % Employment;;Estimated;Structural adj.: +2-3pp (Sarajevo KIS hub)
2021;Republika Srpska;;Republika Srpska;;KIS % Employment;;Estimated;Structural adj.: -1 to -2pp (industrial base)
2021;Br?ko District;;Br?ko District;;KIS % Employment;;Estimated;Structural adj.: ?national
2022;Bosnia & Herzegovina;;Bosnia & Herzegovina;;KIS % Employment;;Approx.;Eurostat LFS htec_emp_nat2
2022;Federation of BiH;;Federation of BiH;;KIS % Employment;;Estimated;Structural adj.: +2-3pp (Sarajevo KIS hub)
2022;Republika Srpska;;Republika Srpska;;KIS % Employment;;Estimated;Structural adj.: -1 to -2pp (industrial base)
2022;Br?ko District;;Br?ko District;;KIS % Employment;;Estimated;Structural adj.: ?national
2023;Bosnia & Herzegovina;;Bosnia & Herzegovina;;KIS % Employment;;Approx.;Eurostat LFS htec_emp_nat2
2023;Federation of BiH;;Federation of BiH;;KIS % Employment;;Estimated;Structural adj.: +2-3pp (Sarajevo KIS hub)
2023;Republika Srpska;;Republika Srpska;;KIS % Employment;;Estimated;Structural adj.: -1 to -2pp (industrial base)
2023;Br?ko District;;Br?ko District;;KIS % Employment;;Estimated;Structural adj.: ?national
