TERRITORY_ID,NAME_HTML,UNIT,Year,GDP_Value
HR065,Zagrebačka županija,Million EUR,2021,3710.1
ME000,Crna Gora,Million EUR,2021,4955.12
MK001,Vardarski,Million EUR,2021,917.64
MK002,Istocen,Million EUR,2021,955.37
MK003,Jugozapaden,Million EUR,2021,960.96
MK004,Jugoistocen,Million EUR,2021,1091.26
MK005,Pelagoniski,Million EUR,2021,1312.42
MK006,Poloski,Million EUR,2021,858.18
MK007,Severoistocen,Million EUR,2021,566.4
MK008,Skopski,Million EUR,2021,5071.8
RS110,Београдска област,Million EUR,2021,22183.27
RS121,Западнобачка област,Million EUR,2021,989.02
RS122,Јужнобанатска област,Million EUR,2021,1912.85
RS123,Јужнобачка област,Million EUR,2021,5669.34
RS124,Севернобанатска област,Million EUR,2021,822.3
RS125,Севернобачка област,Million EUR,2021,1230.63
RS126,Средњобанатска област,Million EUR,2021,1178.76
RS127,Сремска област,Million EUR,2021,2130.5
RS211,Златиборска област,Million EUR,2021,1515.6
RS212,Колубарска област,Million EUR,2021,918.68
RS213,Мачванска област,Million EUR,2021,1261.42
RS214,Моравичка област,Million EUR,2021,1275.4
RS215,Поморавска област,Million EUR,2021,928.01
RS216,Расинска област,Million EUR,2021,1035.84
RS217,Рашка област,Million EUR,2021,1160.81
RS218,Шумадијска област,Million EUR,2021,1665.56
RS221,Борска област,Million EUR,2021,887.25
RS222,Браничевска област,Million EUR,2021,991.82
RS223,Зајечарска област,Million EUR,2021,427.16
RS224,Јабланичка област,Million EUR,2021,742.38
RS225,Нишавска област,Million EUR,2021,2075.34
RS226,Пиротска област,Million EUR,2021,550.7
RS227,Подунавска област,Million EUR,2021,677.51
RS228,Пчињска област,Million EUR,2021,698.47
RS229,Топличка област,Million EUR,2021,375.16
RSZZZ,Extra regio (RS),Million EUR,2021,25.46
SI031,Pomurska,Million EUR,2021,1956.96
SI032,Podravska,Million EUR,2021,6612.02
SI033,Koroska,Million EUR,2021,1416.25
SI034,Savinjska,Million EUR,2021,5764.0
SI035,Zasavska,Million EUR,2021,765.13
SI036,Posavska,Million EUR,2021,1629.64
SI037,Jugovzhodna Slovenija,Million EUR,2021,3616.08
SI038,Primorsko-notranjska,Million EUR,2021,917.31
SI041,Osrednjeslovenska,Million EUR,2021,19662.09
SI042,Gorenjska,Million EUR,2021,4484.56
SI043,Goriska,Million EUR,2021,2611.22
SI044,Obalno-kraska,Million EUR,2021,2772.82
HR021,Bjelovarsko-bilogorska županija,Million EUR,2021,1112.4
HR022,Virovitičko-podravska županija,Million EUR,2021,645.5
HR023,Požeško-slavonska županija,Million EUR,2021,556.0
HR024,Brodsko-posavska županija,Million EUR,2021,1196.7
HR025,Osječko-baranjska županija,Million EUR,2021,3102.0
HR026,Vukovarsko-srijemska županija,Million EUR,2021,1406.4
HR027,Karlovačka županija,Million EUR,2021,1239.0
HR028,Sisačko-moslavačka županija,Million EUR,2021,1479.6
HR031,Primorsko-goranska zupanija,Million EUR,2021,4489.09
HR032,Licko-senjska zupanija,Million EUR,2021,501.38
HR033,Zadarska zupanija,Million EUR,2021,2026.2
HR034,Sibensko-kninska zupanija,Million EUR,2021,1158.5
HR035,Splitsko-dalmatinska zupanija,Million EUR,2021,4975.04
HR036,Istarska zupanija,Million EUR,2021,3350.24
HR037,Dubrovacko-neretvanska zupanija,Million EUR,2021,1769.63
HR050,Grad Zagreb,Million EUR,2021,20041.5
HR061,Međimurska županija,Million EUR,2021,1381.4
HR062,Varaždinska županija,Million EUR,2021,2117.7
HR063,Koprivničko-križevačka županija,Million EUR,2021,1138.1
HR064,Krapinsko-zagorska županija,Million EUR,2021,1155.2
HR065,Zagrebačka županija,Million EUR,2021,3710.1
ME000,Crna Gora,Million EUR,2021,4955.12
MK001,Vardarski,Million EUR,2021,917.64
MK002,Istocen,Million EUR,2021,955.37
MK003,Jugozapaden,Million EUR,2021,960.96
MK004,Jugoistocen,Million EUR,2021,1091.26
MK005,Pelagoniski,Million EUR,2021,1312.42
MK006,Poloski,Million EUR,2021,858.18
MK007,Severoistocen,Million EUR,2021,566.4
MK008,Skopski,Million EUR,2021,5071.8
RS110,Београдска област,Million EUR,2021,22183.27
RS121,Западнобачка област,Million EUR,2021,989.02
RS122,Јужнобанатска област,Million EUR,2021,1912.85
RS123,Јужнобачка област,Million EUR,2021,5669.34
RS124,Севернобанатска област,Million EUR,2021,822.3
RS125,Севернобачка област,Million EUR,2021,1230.63
RS126,Средњобанатска област,Million EUR,2021,1178.76
RS127,Сремска област,Million EUR,2021,2130.5
RS211,Златиборска област,Million EUR,2021,1515.6
RS212,Колубарска област,Million EUR,2021,918.68
RS213,Мачванска област,Million EUR,2021,1261.42
RS214,Моравичка област,Million EUR,2021,1275.4
RS215,Поморавска област,Million EUR,2021,928.01
RS216,Расинска област,Million EUR,2021,1035.84
RS217,Рашка област,Million EUR,2021,1160.81
RS218,Шумадијска област,Million EUR,2021,1665.56
RS221,Борска област,Million EUR,2021,887.25
RS222,Браничевска област,Million EUR,2021,991.82
RS223,Зајечарска област,Million EUR,2021,427.16
RS224,Јабланичка област,Million EUR,2021,742.38
RS225,Нишавска област,Million EUR,2021,2075.34
RS226,Пиротска област,Million EUR,2021,550.7
RS227,Подунавска област,Million EUR,2021,677.51
RS228,Пчињска област,Million EUR,2021,698.47
RS229,Топличка област,Million EUR,2021,375.16
SI031,Pomurska,Million EUR,2021,1956.96
SI032,Podravska,Million EUR,2021,6612.02
SI033,Koroska,Million EUR,2021,1416.25
SI034,Savinjska,Million EUR,2021,5764.0
SI035,Zasavska,Million EUR,2021,765.13
SI036,Posavska,Million EUR,2021,1629.64
SI037,Jugovzhodna Slovenija,Million EUR,2021,3616.08
SI038,Primorsko-notranjska,Million EUR,2021,917.31
SI041,Osrednjeslovenska,Million EUR,2021,19662.09
SI042,Gorenjska,Million EUR,2021,4484.56
SI043,Goriska,Million EUR,2021,2611.22
SI044,Obalno-kraska,Million EUR,2021,2772.82
HR021,Bjelovarsko-bilogorska županija,Million EUR,2022,1255.1
HR022,Virovitičko-podravska županija,Million EUR,2022,730.1
HR023,Požeško-slavonska županija,Million EUR,2022,635.3
HR024,Brodsko-posavska županija,Million EUR,2022,1371.6
HR025,Osječko-baranjska županija,Million EUR,2022,3555.1
HR026,Vukovarsko-srijemska županija,Million EUR,2022,1600.2
HR027,Karlovačka županija,Million EUR,2022,1437.2
HR028,Sisačko-moslavačka županija,Million EUR,2022,1689.3
HR031,Primorsko-goranska zupanija,Million EUR,2022,4911.78
HR032,Licko-senjska zupanija,Million EUR,2022,560.54
HR033,Zadarska zupanija,Million EUR,2022,2255.37
HR034,Sibensko-kninska zupanija,Million EUR,2022,1286.5
HR035,Splitsko-dalmatinska zupanija,Million EUR,2022,5573.08
HR036,Istarska zupanija,Million EUR,2022,3659.85
HR037,Dubrovacko-neretvanska zupanija,Million EUR,2022,1947.8
HR050,Grad Zagreb,Million EUR,2022,23122.7
HR061,Međimurska županija,Million EUR,2022,1589.4
HR062,Varaždinska županija,Million EUR,2022,2443.3
HR063,Koprivničko-križevačka županija,Million EUR,2022,1299.0
HR064,Krapinsko-zagorska županija,Million EUR,2022,1335.4
HR065,Zagrebačka županija,Million EUR,2022,4321.6
ME000,Crna Gora,Million EUR,2022,6025.62
MK001,Vardarski,Million EUR,2022,1048.52
MK002,Istocen,Million EUR,2022,1085.65
MK003,Jugozapaden,Million EUR,2022,1091.26
MK004,Jugoistocen,Million EUR,2022,1242.11
MK005,Pelagoniski,Million EUR,2022,1493.63
MK006,Poloski,Million EUR,2022,978.97
MK007,Severoistocen,Million EUR,2022,643.23
MK008,Skopski,Million EUR,2022,5779.99
RS110,Београдска област,Million EUR,2022,25255.81
RS121,Западнобачка област,Million EUR,2022,1131.13
RS122,Јужнобанатска област,Million EUR,2022,2169.05
RS123,Јужнобачка област,Million EUR,2022,6456.46
RS124,Севернобанатска област,Million EUR,2022,935.56
RS125,Севернобачка област,Million EUR,2022,1400.68
RS126,Средњобанатска област,Million EUR,2022,1336.8
RS127,Сремска област,Million EUR,2022,2417.76
RS211,Златиборска област,Million EUR,2022,1717.56
RS212,Колубарска област,Million EUR,2022,1043.65
RS213,Мачванска област,Million EUR,2022,1423.49
RS214,Моравичка област,Million EUR,2022,1437.98
RS215,Поморавска област,Million EUR,2022,1056.28
RS216,Расинска област,Million EUR,2022,1176.17
RS217,Рашка област,Million EUR,2022,1304.89
RS218,Шумадијска област,Million EUR,2022,1890.73
RS221,Борска област,Million EUR,2022,1020.16
RS222,Браничевска област,Million EUR,2022,1109.67
RS223,Зајечарска област,Million EUR,2022,478.27
RS224,Јабланичка област,Million EUR,2022,847.93
RS225,Нишавска област,Million EUR,2022,2365.66
RS226,Пиротска област,Million EUR,2022,620.69
RS227,Подунавска област,Million EUR,2022,750.84
RS228,Пчињска област,Million EUR,2022,793.95
RS229,Топличка област,Million EUR,2022,425.85
RSZZZ,Extra regio (RS),Million EUR,2022,28.06
SI031,Pomurska,Million EUR,2022,2217.51
SI032,Podravska,Million EUR,2022,7500.66
SI033,Koroska,Million EUR,2022,1594.67
SI034,Savinjska,Million EUR,2022,6499.21
SI035,Zasavska,Million EUR,2022,871.42
SI036,Posavska,Million EUR,2022,1863.38
SI037,Jugovzhodna Slovenija,Million EUR,2022,4115.08
SI038,Primorsko-notranjska,Million EUR,2022,1029.84
SI041,Osrednjeslovenska,Million EUR,2022,22386.97
SI042,Gorenjska,Million EUR,2022,5026.07
SI043,Goriska,Million EUR,2022,2935.3
SI044,Obalno-kraska,Million EUR,2022,3079.45
HR021,Bjelovarsko-bilogorska županija,Million EUR,2022,1255.1
HR022,Virovitičko-podravska županija,Million EUR,2022,730.1
HR023,Požeško-slavonska županija,Million EUR,2022,635.3
HR024,Brodsko-posavska županija,Million EUR,2022,1371.6
HR025,Osječko-baranjska županija,Million EUR,2022,3555.1
HR026,Vukovarsko-srijemska županija,Million EUR,2022,1600.2
HR027,Karlovačka županija,Million EUR,2022,1437.2
HR028,Sisačko-moslavačka županija,Million EUR,2022,1689.3
HR031,Primorsko-goranska zupanija,Million EUR,2022,4911.78
HR032,Licko-senjska zupanija,Million EUR,2022,560.54
HR033,Zadarska zupanija,Million EUR,2022,2255.37
HR034,Sibensko-kninska zupanija,Million EUR,2022,1286.5
HR035,Splitsko-dalmatinska zupanija,Million EUR,2022,5573.08
HR036,Istarska zupanija,Million EUR,2022,3659.85
HR037,Dubrovacko-neretvanska zupanija,Million EUR,2022,1947.8
HR050,Grad Zagreb,Million EUR,2022,23122.7
HR061,Međimurska županija,Million EUR,2022,1589.4
HR062,Varaždinska županija,Million EUR,2022,2443.3
HR063,Koprivničko-križevačka županija,Million EUR,2022,1299.0
HR064,Krapinsko-zagorska županija,Million EUR,2022,1335.4
HR065,Zagrebačka županija,Million EUR,2022,4321.6
ME000,Crna Gora,Million EUR,2022,6025.62
MK001,Vardarski,Million EUR,2022,1048.52
MK002,Istocen,Million EUR,2022,1085.65
MK003,Jugozapaden,Million EUR,2022,1091.26
MK004,Jugoistocen,Million EUR,2022,1242.11
MK005,Pelagoniski,Million EUR,2022,1493.63
MK006,Poloski,Million EUR,2022,978.97
MK007,Severoistocen,Million EUR,2022,643.23
MK008,Skopski,Million EUR,2022,5779.99
RS110,Београдска област,Million EUR,2022,25255.81
RS121,Западнобачка област,Million EUR,2022,1131.13
RS122,Јужнобанатска област,Million EUR,2022,2169.05
RS123,Јужнобачка област,Million EUR,2022,6456.46
RS124,Севернобанатска област,Million EUR,2022,935.56
RS125,Севернобачка област,Million EUR,2022,1400.68
RS126,Средњобанатска област,Million EUR,2022,1336.8
RS127,Сремска област,Million EUR,2022,2417.76
RS211,Златиборска област,Million EUR,2022,1717.56
RS212,Колубарска област,Million EUR,2022,1043.65
RS213,Мачванска област,Million EUR,2022,1423.49
RS214,Моравичка област,Million EUR,2022,1437.98
RS215,Поморавска област,Million EUR,2022,1056.28
RS216,Расинска област,Million EUR,2022,1176.17
RS217,Рашка област,Million EUR,2022,1304.89
RS218,Шумадијска област,Million EUR,2022,1890.73
RS221,Борска област,Million EUR,2022,1020.16
RS222,Браничевска област,Million EUR,2022,1109.67
RS223,Зајечарска област,Million EUR,2022,478.27
RS224,Јабланичка област,Million EUR,2022,847.93
RS225,Нишавска област,Million EUR,2022,2365.66
RS226,Пиротска област,Million EUR,2022,620.69
RS227,Подунавска област,Million EUR,2022,750.84
RS228,Пчињска област,Million EUR,2022,793.95
RS229,Топличка област,Million EUR,2022,425.85
SI031,Pomurska,Million EUR,2022,2217.51
SI032,Podravska,Million EUR,2022,7500.66
SI033,Koroska,Million EUR,2022,1594.67
SI034,Savinjska,Million EUR,2022,6499.21
SI035,Zasavska,Million EUR,2022,871.42
SI036,Posavska,Million EUR,2022,1863.38
SI037,Jugovzhodna Slovenija,Million EUR,2022,4115.08
SI038,Primorsko-notranjska,Million EUR,2022,1029.84
SI041,Osrednjeslovenska,Million EUR,2022,22386.97
SI042,Gorenjska,Million EUR,2022,5026.07
SI043,Goriska,Million EUR,2022,2935.3
SI044,Obalno-kraska,Million EUR,2022,3079.45
HR021,Bjelovarsko-bilogorska županija,Million EUR,2023,1400.3
HR022,Virovitičko-podravska županija,Million EUR,2023,814.6
HR023,Požeško-slavonska županija,Million EUR,2023,708.8
HR024,Brodsko-posavska županija,Million EUR,2023,1530.2
HR025,Osječko-baranjska županija,Million EUR,2023,3966.4
HR026,Vukovarsko-srijemska županija,Million EUR,2023,1785.3
HR027,Karlovačka županija,Million EUR,2023,1603.5
HR028,Sisačko-moslavačka županija,Million EUR,2023,1884.7
HR031,Primorsko-goranska zupanija,Million EUR,2023,5161.39
HR032,Licko-senjska zupanija,Million EUR,2023,602.14
HR033,Zadarska zupanija,Million EUR,2023,2412.06
HR034,Sibensko-kninska zupanija,Million EUR,2023,1372.6
HR035,Splitsko-dalmatinska zupanija,Million EUR,2023,5998.34
HR036,Istarska zupanija,Million EUR,2023,3839.43
HR037,Dubrovacko-neretvanska zupanija,Million EUR,2023,2059.44
HR050,Grad Zagreb,Million EUR,2023,25797.8
HR061,Međimurska županija,Million EUR,2023,1773.3
HR062,Varaždinska županija,Million EUR,2023,2726.0
HR063,Koprivničko-križevačka županija,Million EUR,2023,1449.3
HR064,Krapinsko-zagorska županija,Million EUR,2023,1489.9
HR065,Zagrebačka županija,Million EUR,2023,4821.5
ME000,Crna Gora,Million EUR,2023,6613.01
MK001,Vardarski,Million EUR,2023,1147.77
MK002,Istocen,Million EUR,2023,1181.91
MK003,Jugozapaden,Million EUR,2023,1187.22
MK004,Jugoistocen,Million EUR,2023,1354.48
MK005,Pelagoniski,Million EUR,2023,1628.53
MK006,Poloski,Million EUR,2023,1069.89
MK007,Severoistocen,Million EUR,2023,699.82
MK008,Skopski,Million EUR,2023,6310.62
RS110,Београдска област,Million EUR,2023,28669.17
RS121,Западнобачка област,Million EUR,2023,1289.8
RS122,Јужнобанатска област,Million EUR,2023,2452.32
RS123,Јужнобачка област,Million EUR,2023,7331.17
RS124,Севернобанатска област,Million EUR,2023,1061.29
RS125,Севернобачка област,Million EUR,2023,1589.52
RS126,Средњобанатска област,Million EUR,2023,1511.57
RS127,Сремска област,Million EUR,2023,2735.66
RS211,Златиборска област,Million EUR,2023,1940.69
RS212,Колубарска област,Million EUR,2023,1182.13
RS213,Мачванска област,Million EUR,2023,1601.57
RS214,Моравичка област,Million EUR,2023,1616.41
RS215,Поморавска област,Million EUR,2023,1198.75
RS216,Расинска област,Million EUR,2023,1331.58
RS217,Рашка област,Million EUR,2023,1462.36
